1	0	0	1	30	1032	53.23172	74.32984	70.93728	1.57507	2.00876	50.09447	56.26432	66.79030	74.66743
1	0	0	1	31	1032	51.95925	72.37334	70.93728	1.57967	2.00876	48.81692	55.00453	66.79030	74.66743
1	0	0	1	32	1032	50.11903	70.34725	70.93728	1.58552	2.00876	46.97094	53.18110	66.79030	74.66743
1	0	0	1	33	1032	48.14065	68.28054	70.50419	1.59003	2.32867	44.98993	51.21737	65.66418	74.79611
1	0	0	1	34	1032	46.45544	66.08828	70.29301	1.59279	2.41010	43.30466	49.54260	65.27698	74.72805
1	0	0	1	35	1032	44.21663	63.75155	69.35772	1.66596	2.61321	40.92784	47.45132	63.90846	74.15434
1	0	0	2	0	1044	99.52061	99.76855	99.75148	0.21387	0.21437	98.85213	99.80019	98.65685	99.95422
1	0	0	2	1	1044	97.12137	99.52443	97.58546	0.51794	0.52042	95.90846	97.97851	96.32090	98.41894
1	0	0	2	2	1044	94.04882	99.26634	94.74392	0.73297	0.73839	92.43165	95.32919	93.08592	96.01285
1	0	0	2	3	1044	91.26148	98.99301	92.18982	0.87512	0.88402	89.37701	92.82514	90.26104	93.74988
1	0	0	2	4	1044	88.08298	98.69846	89.24453	1.00444	1.01769	85.95637	89.90664	87.06752	91.07399
1	0	0	2	5	1044	85.95817	98.38205	87.37180	1.07754	1.09526	83.69541	87.92983	85.04882	89.35667
1	0	0	2	6	1044	84.31350	98.04226	85.99710	1.12834	1.15087	81.95653	86.38853	83.56841	88.09268
1	0	0	2	7	1044	82.18388	97.67738	84.13809	1.18768	1.21592	79.71743	84.38032	81.58782	86.36506
1	0	0	2	8	1044	80.15106	97.28419	82.38858	1.23838	1.27295	77.59170	82.45187	79.73185	84.73097
1	0	0	2	9	1044	78.69905	96.85957	81.25067	1.27143	1.31265	76.07948	81.06829	78.51838	83.67224
1	0	0	2	10	1044	77.15024	96.40433	80.02777	1.30403	1.35267	74.47161	79.58733	77.21978	82.52958
1	0	0	2	11	1044	75.20935	95.91469	78.41276	1.34150	1.39864	72.46331	77.72489	75.51937	81.00815
1	0	0	2	12	1044	74.52784	95.38820	78.13110	1.35385	1.41931	71.75970	77.06934	75.19521	80.76495
1	0	0	2	13	1044	73.65047	94.82090	77.67325	1.36914	1.44392	70.85506	76.22420	74.68788	80.35391
1	0	0	2	14	1044	72.77136	94.20924	77.24440	1.38380	1.46886	69.94989	75.37611	74.20860	79.97223
1	0	0	2	15	1044	71.88928	93.55291	76.84345	1.39791	1.49425	69.04284	74.52400	73.75603	79.61906
1	0	0	2	16	1044	70.90449	92.84591	76.36792	1.41303	1.52191	68.03141	73.57139	73.22467	79.19590
1	0	0	2	17	1044	70.01448	92.08873	76.02936	1.42609	1.54861	67.11846	72.70931	72.83115	78.90698
1	0	0	2	18	1044	68.82527	91.27527	75.40408	1.44260	1.58049	65.90048	71.55557	72.14229	78.34276
1	0	0	2	19	1044	67.63521	90.40513	74.81346	1.45799	1.61273	64.68385	70.39882	71.48709	77.81360
1	0	0	2	20	1044	66.34598	89.47368	74.15139	1.47339	1.64673	63.36833	69.14323	70.75730	77.21671
1	0	0	2	21	1044	65.25182	88.47882	73.74851	1.48557	1.67901	62.25362	68.07588	70.28820	76.87397
1	0	0	2	22	1044	64.05362	87.41265	73.27729	1.49801	1.71373	61.03465	66.90532	69.74614	76.46777
1	0	0	2	23	1044	61.85178	86.27339	71.69276	1.51829	1.75986	58.79975	64.74924	68.07611	74.97730
1	0	0	2	24	1044	60.24654	85.05701	70.83078	1.53101	1.79998	57.17449	63.17337	67.13531	74.19311
1	0	0	2	25	1044	59.44191	83.76313	70.83078	1.53676	1.79998	56.36104	62.38226	67.13531	74.19311
1	0	0	2	26	1044	57.72627	82.38249	70.07105	1.54771	1.87869	54.62919	60.69291	66.21321	73.57910
1	0	0	2	27	1044	56.50884	80.93342	69.82140	1.55446	1.92067	53.40227	59.49215	65.87566	73.40595
1	0	0	2	28	1044	55.59083	79.37431	69.82140	1.55904	1.92067	52.47811	58.58571	65.87566	73.40595
1	0	0	2	29	1044	53.74634	77.72879	69.14599	1.56675	2.01567	50.62419	56.76162	65.00238	72.90452
1	0	0	2	30	1044	52.29374	75.99479	68.81227	1.57177	2.06826	49.16624	55.32303	64.55879	72.66678
1	0	0	2	31	1044	50.71068	74.18337	68.35855	1.57644	2.12506	47.57892	53.75369	63.98741	72.31756
1	0	0	2	32	1044	48.36444	72.32093	66.87475	1.58088	2.18592	45.23133	51.42302	62.38808	70.95502
1	0	0	2	33	1044	46.61171	70.33423	66.27173	1.58315	2.25089	43.47967	49.67993	61.65199	70.47275
1	0	0	2	34	1044	44.84862	68.20832	65.75242	1.64140	2.40646	41.60641	48.03405	60.80443	70.23368
1	0	0	2	35	1044	.	.	.	.	.	.	.	.	.
1	0	0	3	0	1014	99.11111	99.77225	99.33735	0.29498	0.29565	98.29863	99.53651	98.41401	99.72389
