1	0	0	2	15	1015	76.75095	1.34537	73.98624	79.26409
1	0	0	2	16	1015	76.31916	1.35502	73.53679	78.85219
1	0	0	2	17	1015	75.44756	1.37414	72.63019	78.02006
1	0	0	2	18	1015	74.78911	1.38819	71.94605	77.39066
1	0	0	2	19	1015	74.34558	1.39756	71.48540	76.96651
1	0	0	2	20	1015	73.67328	1.41161	70.78740	76.32326
1	0	0	2	21	1015	73.21886	1.42107	70.31565	75.88838
1	0	0	2	22	1015	72.98788	1.42595	70.07573	75.66745
1	0	0	2	23	1015	71.81256	1.45061	68.85507	74.54293
1	0	0	2	24	1015	71.45259	1.45815	68.48123	74.19848
1	0	0	2	25	1015	71.20852	1.46335	68.22756	73.96507
1	0	0	2	26	1015	70.71186	1.47406	67.71108	73.49036
1	0	0	2	27	1015	70.33135	1.48241	67.31507	73.12691
1	0	0	2	28	1015	69.94456	1.49098	66.91235	72.75762
1	0	0	2	29	1015	69.28718	1.50568	66.22761	72.13019
1	0	0	2	30	1015	68.60856	1.52121	65.51997	71.48314
1	0	0	2	31	1015	68.18549	1.53131	65.07792	71.08051
1	0	0	2	32	1015	67.30568	1.55311	64.15700	70.24464
1	0	0	2	33	1015	66.99480	1.56141	63.83033	69.95039
1	0	0	2	34	1015	.	.	.	.
1	0	0	2	35	1015	.	.	.	.
1	0	0	3	0	996	99.49622	0.22473	98.79393	99.79000
1	0	0	3	1	996	97.47188	0.49920	96.28132	98.28467
1	0	0	3	2	996	93.51415	0.78403	91.78895	94.88699
1	0	0	3	3	996	90.76673	0.92220	88.78208	92.41534
1	0	0	3	4	996	87.89987	1.04012	85.69462	89.78562
1	0	0	3	5	996	86.35143	1.09594	84.04206	88.35003
1	0	0	3	6	996	84.27317	1.16393	81.83745	86.40977
1	0	0	3	7	996	83.22760	1.19553	80.73333	85.42857
1	0	0	3	8	996	80.91280	1.26003	78.29951	83.24572
1	0	0	3	9	996	79.64025	1.29266	76.96703	82.04020
1	0	0	3	10	996	78.46357	1.32135	75.73776	80.92262
1	0	0	3	11	996	77.81733	1.33654	75.06372	80.30774
1	0	0	3	12	996	76.62515	1.36355	73.82225	79.17139
1	0	0	3	13	996	75.96883	1.37794	73.13969	78.54489
1	0	0	3	14	996	75.19757	1.39445	72.33839	77.80786
1	0	0	3	15	996	74.86582	1.40139	71.99403	77.49052
1	0	0	3	16	996	74.42118	1.41059	71.53268	77.06500
1	0	0	3	17	996	73.63780	1.42648	70.72047	76.31466
1	0	0	3	18	996	72.73427	1.44430	69.78466	75.44826
